井名	小层名	砂顶	砂底	砂厚	有效厚度	孔隙度	渗透率	油饱和度
L8-19	G2_11	1129.3	1129.5	0.2	0	0.3	1.00E+00	0.723
L8-19	G2_11	1130.6	1132.05	1.45	0.17	0.3	7.00E+01	0.723
L8-19	G2_12	1132.05	1133.5	1.45	0.17	0.3	7.00E+01	0.723
L8-19	G2_13	1133.5	1134.95	1.45	0.17	0.3	7.00E+01	0.723
L8-19	G2_14	1134.95	1136.4	1.45	0.17	0.3	7.00E+01	0.723
L8-19	G2_15	1137.6	1137.8	0.2	0	0.3	1.00E+00	0.723
L8-19	G2_15	1138.6	1139.2	0.6	0.3	0.3	1.00E+00	0.723
L8-19	G2_16	1140.6	1140.8	0.2	0	0.3	1.00E+00	0.723
L8-19	G2_16	1141.2	1141.8	0.6	0.2	0.3	1.00E+00	0.723
L8-19	G2_18	1146	1146.2	0.2	0	0.3	1.00E+00	0.723
L8-19	G2_18	1146.6	1146.8	0.2	0	0.3	1.00E+00	0.723
L8-19	G2_18	1149.9	1150.1	0.2	0	0.3	1.00E+00	0.723
L8-19	G2_19	1151.6	1151.8	0.2	0	0.3	1.00E+00	0.723
L8-19	G2_20	1151.8	1152	0.2	0	0.3	1.00E+00	0.723
L8-19	G2_20	1155.9	1156.4	0.5	0	0.3	1.00E+00	0.723
L8-19	G2_21	1159	1160.3	1.3	0.15	0.3	1.60E+02	0.723
L8-19	G2_22	1160.3	1161.6	1.3	0.15	0.3	1.60E+02	0.723
L8-19	G2_23	1163.2	1163.8	0.6	0.3	0.3	1.00E+00	0.723
L8-19	G2_24+25	1167.5	1167.75	0.25	0.15	0.3	1.00E+00	0.723
L8-19	G2_24+25	1167.75	1168	0.25	0.15	0.3	1.00E+00	0.723
L8-19	G2_24+25	1168.8	1169.2	0.4	0.1	0.3	1.00E+00	0.723
L8-19	G2_24+25	1169.2	1169.6	0.4	0.1	0.3	1.00E+00	0.723
L8-19	G2_26	1170	1171.2	1.2	0.3	0.3	5.50E+01	0.723
L8-19	G2_28	1176.8	1177.6	0.8	0	0.3	1.00E+00	0.723
L8-19	G2_29	1180.5	1181.3	0.8	0.2	0.3	1.00E+00	0.723
L8-19	G2_29	1181.9	1182	0.1	0	0.3	1.00E+00	0.723
L8-1901	S1_1	883	883.5	0.5	0.5	0.3	1.00E+00	0.723
L8-1901	S1_1	884.2	884.6	0.4	0.4	0.3	1.00E+00	0.723
L8-1901	S1_1	886.6	887	0.4	0.4	0.3	1.00E+00	0.723
L8-1901	S1_3	893.8	894.4	0.6	0.6	0.3	1.00E+00	0.723
L8-1901	S1_3	895.4	897	1.6	1.6	0.3	1.00E+00	0.723
L8-1901	S1_4+5	897.8	897.9	0.1	0.1	0.3	1.00E+00	0.723
L8-1901	S1_4+5	897.9	898	0.1	0.1	0.3	1.00E+00	0.723
L8-1901	S1_4+5	899	899.1	0.1	0.1	0.3	1.00E+00	0.723
L8-1901	S1_4+5	899.1	899.2	0.1	0.1	0.3	1.00E+00	0.723
L8-1901	S1_4+5	899.6	900.7	1.1	1.1	0.3	1.00E+00	0.723
L8-1901	S1_4+5	900.7	901.8	1.1	1.1	0.3	1.00E+00	0.723
L8-1901	S2_1+2	916.8	917.9	1.1	1.1	0.3	1.00E+00	0.723
L8-1901	S2_2+3	917.9	919	1.1	1.1	0.3	1.00E+00	0.723
L8-1901	S2_2+3	922.2	923.4	1.2	0.05	0.3	1.40E+02	0.723
L8-1901	S2_2+3	923.4	924.6	1.2	0.05	0.3	1.40E+02	0.723
L8-1901	S2_2+3	929.3	929.4	0.1	0.1	0.3	1.00E+00	0.723
L8-1901	S2_2+3	929.4	929.5	0.1	0.1	0.3	1.00E+00	0.723
L8-1901	S2_2+3	930	930.82	0.82	0.04	0.3	2.60E+02	0.723
L8-1901	S2_2+3	930.82	931.64	0.82	0.04	0.3	2.60E+02	0.723
L8-1901	S2_4	931.64	932.46	0.82	0.04	0.3	2.60E+02	0.723
L8-1901	S2_5+6	932.46	933.28	0.82	0.04	0.3	2.60E+02	0.723
L8-1901	S2_5+6	933.28	934.1	0.82	0.04	0.3	2.60E+02	0.723
L8-1901	S2_7+8	940.6	941.7	1.1	0.25	0.3	1.80E+02	0.723
L8-1901	S2_7+8	941.7	942.8	1.1	0.25	0.3	1.80E+02	0.723
L8-1901	S2_10+11	947.9	949.35	1.45	0.2	0.3	1.00E+00	0.723
L8-1901	S2_10+11	949.35	950.8	1.45	0.2	0.3	1.00E+00	0.723
L8-1901	S2_12	954.8	955.2	0.4	0.4	0.3	1.00E+00	0.723
L8-1901	S2_15+16	962.1	962.2	0.1	0.1	0.3	1.00E+00	0.723
L8-1901	S2_15+16	962.2	962.3	0.1	0.1	0.3	1.00E+00	0.723
L8-1901	S2_15+16	966.2	973	6.8	0.5	0.3	2.80E+02	0.723
L8-1901	S3_3	975.4	976.1	0.7	0.2	0.3	1.00E+00	0.723
L8-1901	S3_3	977.2	979.52	2.32	0.08	0.3	5.00E+02	0.723
L8-1901	S3_4-7	979.52	981.84	2.32	0.08	0.3	5.00E+02	0.723
L8-1901	S3_4-7	981.84	984.16	2.32	0.08	0.3	5.00E+02	0.723
L8-1901	S3_4-7	984.16	986.48	2.32	0.08	0.3	5.00E+02	0.723
L8-1901	S3_4-7	986.48	988.8	2.32	0.08	0.3	5.00E+02	0.723
L8-1901	S3_8	993	993.6	0.6	0.47	0.3	5.00E+01	0.723
L8-1901	S3_9+10	993.6	994.2	0.6	0.47	0.3	5.00E+01	0.723
L8-1901	S3_9+10	994.2	994.8	0.6	0.47	0.3	5.00E+01	0.723
L8-1901	P1_2	1007.2	1017.2	10	0.2	0.3	2.80E+02	0.723
L8-1901	P1_5+6	1020.8	1021.1	0.3	0.3	0.3	9.00E+01	0.723
L8-1901	P1_5+6	1021.1	1021.4	0.3	0.3	0.3	9.00E+01	0.723
L8-1901	P2_1-3	1037.4	1038.66	1.26	0.07	0.3	1.20E+02	0.723
L8-1901	P2_1-3	1038.66	1039.91	1.26	0.07	0.3	1.20E+02	0.723
L8-1901	P2_1-3	1039.91	1041.17	1.26	0.07	0.3	1.20E+02	0.723
L8-1901	P2_4	1041.17	1042.42	1.26	0.07	0.3	1.20E+02	0.723
L8-1901	P2_5+6	1042.42	1043.68	1.26	0.07	0.3	1.20E+02	0.723
L8-1901	P2_5+6	1043.68	1044.93	1.26	0.07	0.3	1.20E+02	0.723
L8-1901	P2_7-9	1044.93	1046.19	1.26	0.07	0.3	1.20E+02	0.723
L8-1901	P2_7-9	1046.19	1047.44	1.26	0.07	0.3	1.20E+02	0.723
L8-1901	P2_7-9	1047.44	1048.7	1.26	0.07	0.3	1.20E+02	0.723
L8-1901	P2_10	1055.7	1056	0.3	0.3	0.3	1.00E+00	0.723
L8-1901	P2_10	1057.5	1057.9	0.4	0	0.3	1.00E+00	0.723
L8-1901	G1_1	1061.2	1061.4	0.2	0	0.3	1.00E+00	0.723
L8-1901	G1_2+3	1067.6	1069.4	1.8	0.2	0.3	1.00E+00	0.723
L8-1901	G1_4+5	1069.8	1070.6	0.8	0.8	0.3	1.10E+02	0.723
L8-1901	G1_4+5	1070.6	1071.4	0.8	0.8	0.3	1.10E+02	0.723
L8-1901	G1_6+7	1071.4	1072.2	0.8	0.8	0.3	1.10E+02	0.723
L8-1901	G1_6+7	1072.2	1073	0.8	0.8	0.3	1.10E+02	0.723
L8-1901	G1_6+7	1073.8	1074.2	0.4	0.13	0.3	1.10E+02	0.723
L8-1901	G1_6+7	1074.2	1074.6	0.4	0.13	0.3	1.10E+02	0.723
L8-1901	G1_8	1074.6	1075	0.4	0.13	0.3	1.10E+02	0.723
L8-1901	G1_8	1075.4	1076	0.6	0.2	0.3	1.00E+00	0.723
L8-1901	G1_8	1078.4	1079.1	0.7	0.25	0.3	4.00E+01	0.723
L8-1901	G1_9	1079.1	1079.8	0.7	0.25	0.3	4.00E+01	0.723
L8-1901	G1_10	1081.6	1082.2	0.6	0.2	0.3	1.00E+00	0.723
L8-1901	G1_11+12	1086	1086.7	0.7	0.57	0.3	1.00E+02	0.723
L8-1901	G1_11+12	1086.7	1087.4	0.7	0.57	0.3	1.00E+02	0.723
L8-1901	G1_13	1087.4	1088.1	0.7	0.57	0.3	1.00E+02	0.723
L8-1901	G1_13	1088.8	1089	0.2	0.2	0.3	1.00E+00	0.723
L8-1901	G1_13	1089.4	1090.47	1.07	0.33	0.3	1.50E+02	0.723
L8-1901	G1_14+15	1090.47	1091.53	1.07	0.33	0.3	1.50E+02	0.723
L8-1901	G1_14+15	1091.53	1092.6	1.07	0.33	0.3	1.50E+02	0.723
L8-1901	G1_16	1095.3	1095.5	0.2	0.2	0.3	1.00E+00	0.723
L8-1901	G1_16	1096.2	1096.4	0.2	0.2	0.3	1.00E+00	0.723
L8-1901	G1_18	1100.4	1100.8	0.4	0.3	0.3	1.00E+00	0.723
L8-1901	G1_18	1101.2	1101.6	0.4	0.2	0.3	1.00E+00	0.723
L8-1901	G1_20	1105	1105.7	0.7	0	0.3	1.00E+00	0.723
L8-1901	G1_20	1106.2	1107.2	1	0.5	0.3	4.00E+01	0.723
L8-1901	G2_1+2	1109.2	1109.5	0.3	0.05	0.3	1.00E+00	0.723
L8-1901	G2_1+2	1109.5	1109.8	0.3	0.05	0.3	1.00E+00	0.723
L8-1901	G2_1+2	1110.9	1111.5	0.6	0.2	0.3	1.70E+02	0.723
L8-1901	G2_1+2	1111.5	1112.1	0.6	0.2	0.3	1.70E+02	0.723
L8-1901	G2_1+2	1112.4	1112.5	0.1	0	0.3	1.00E+00	0.723
L8-1901	G2_1+2	1112.5	1112.6	0.1	0	0.3	1.00E+00	0.723
L8-1901	G2_3	1113	1113.5	0.5	0.3	0.3	1.00E+00	0.723
L8-1901	G2_3	1114.4	1115.5	1.1	0.2	0.3	8.00E+01	0.723
L8-1901	G2_4	1115.5	1116.6	1.1	0.2	0.3	8.00E+01	0.723
L8-1901	G2_5	1116.6	1117.7	1.1	0.2	0.3	8.00E+01	0.723
L8-1901	G2_6	1118.3	1119	0.7	0.3	0.3	1.00E+00	0.723
L8-1901	G2_6	1119.4	1119.6	0.2	0.2	0.3	1.00E+00	0.723
L8-1901	G2_9	1124.2	1124.6	0.4	0	0.3	1.00E+00	0.723
L8-1901	G2_10	1125.6	1126.3	0.7	0.4	0.3	9.00E+01	0.723
L8-1901	G2_11	1126.3	1127	0.7	0.4	0.3	9.00E+01	0.723
L8-1901	G2_13	1132.2	1132.6	0.4	0.4	0.3	1.00E+00	0.723
L8-1901	G2_14	1133.7	1134.1	0.4	0	0.3	1.00E+00	0.723
L8-1901	G2_15	1137.1	1137.7	0.6	0.2	0.3	1.00E+00	0.723
L8-1901	G2_15	1138.8	1139	0.2	0.2	0.3	1.00E+00	0.723
L8-1901	G2_17	1142.7	1143.6	0.9	0.5	0.3	4.00E+01	0.723
L8-1901	G2_18	1144.8	1145.8	1	0.5	0.3	5.00E+01	0.723
L8-1901	G2_19	1150.9	1151.5	0.6	0.3	0.3	1.00E+00	0.723
L8-1901	G2_19	1151.9	1153.45	1.55	0.25	0.3	5.50E+01	0.723
L8-1901	G2_20	1153.45	1155	1.55	0.25	0.3	5.50E+01	0.723
L8-1901	G2_21	1156	1156.2	0.2	0.2	0.3	1.00E+00	0.723
L8-1901	G2_21	1157.1	1157.6	0.5	0.5	0.3	6.00E+01	0.723
L8-1901	G2_21	1157.9	1158	0.1	0.1	0.3	1.00E+00	0.723
L8-1901	G2_22	1158	1158.1	0.1	0.1	0.3	1.00E+00	0.723
L8-1901	G2_22	1159.4	1160.6	1.2	0.4	0.3	1.00E+00	0.723
L8-1901	G2_23	1162.6	1163.8	1.2	1.2	0.3	1.20E+02	0.723
L8-1901	G2_23	1165.7	1166.47	0.77	0.23	0.3	8.00E+01	0.723
L8-1901	G2_24+25	1166.47	1167.23	0.77	0.23	0.3	8.00E+01	0.723
L8-1901	G2_24+25	1167.23	1168	0.77	0.23	0.3	8.00E+01	0.723
L8-1901	G2_24+25	1168.9	1169.6	0.7	0.17	0.3	4.50E+01	0.723
L8-1901	G2_24+25	1169.6	1170.3	0.7	0.17	0.3	4.50E+01	0.723
L8-1901	G2_26	1170.3	1171	0.7	0.17	0.3	4.50E+01	0.723
L8-1901	G2_27	1174.2	1174.35	0.15	0.1	0.3	1.00E+00	0.723
L8-1901	G2_28	1174.35	1174.5	0.15	0.1	0.3	1.00E+00	0.723
L8-1901	G2_29	1179.1	1179.6	0.5	0.5	0.3	6.00E+01	0.723
L8-1901	G2_29	1180	1181	1	0.7	0.3	6.00E+01	0.723
L8-1901	G2_29	1182.1	1182.6	0.5	0	0.3	1.00E+00	0.723
L8-191	S1_1	898.8	904	5.2	5.2	0.3	1.00E+00	0.723
L8-191	S1_3	909.9	910.1	0.2	0.2	0.3	1.00E+00	0.723
L8-191	S1_3	912.8	913.8	1	1	0.3	1.00E+00	0.723
L8-191	S1_4+5	915.4	916	0.6	0.6	0.3	1.00E+00	0.723
L8-191	S1_4+5	916	916.6	0.6	0.6	0.3	1.00E+00	0.723
L8-191	S1_4+5	917	917.1	0.1	0.1	0.3	1.00E+00	0.723
L8-191	S1_4+5	917.1	917.2	0.1	0.1	0.3	1.00E+00	0.723
L8-191	S1_4+5	917.8	918.3	0.5	0.5	0.3	1.00E+00	0.723
L8-191	S1_4+5	918.3	918.8	0.5	0.5	0.3	1.00E+00	0.723
L8-191	S2_2+3	940.2	942.93	2.73	0.33	0.3	2.40E+02	0.723
L8-191	S2_2+3	942.93	945.67	2.73	0.33	0.3	2.40E+02	0.723
L8-191	S2_4	945.67	948.4	2.73	0.33	0.3	2.40E+02	0.723
L8-191	S2_4	949	949.67	0.67	0.13	0.3	2.40E+02	0.723
L8-191	S2_5+6	949.67	950.33	0.67	0.13	0.3	2.40E+02	0.723
L8-191	S2_5+6	950.33	951	0.67	0.13	0.3	2.40E+02	0.723
L8-191	S2_5+6	951.6	952.1	0.5	0.1	0.3	1.00E+00	0.723
L8-191	S2_5+6	952.1	952.6	0.5	0.1	0.3	1.00E+00	0.723
L8-191	S2_7+8	960.4	960.6	0.2	0.1	0.3	1.00E+00	0.723
L8-191	S2_7+8	960.6	960.8	0.2	0.1	0.3	1.00E+00	0.723
L8-191	S2_10+11	964.6	966.4	1.8	1.8	0.3	3.60E+02	0.723
L8-191	S2_10+11	966.4	968.2	1.8	1.8	0.3	3.60E+02	0.723
L8-191	S2_12	972	972.67	0.67	0.07	0.3	1.60E+02	0.723
L8-191	S2_13+14	972.67	973.33	0.67	0.07	0.3	1.60E+02	0.723
L8-191	S2_13+14	973.33	974	0.67	0.07	0.3	1.60E+02	0.723
L8-191	S2_15+16	983.5	983.85	0.35	0.1	0.3	9.00E+01	0.723
L8-191	S2_15+16	983.85	984.2	0.35	0.1	0.3	9.00E+01	0.723
L8-191	S3_1+2	984.8	986.8	2	0.1	0.3	3.00E+02	0.723
L8-191	S3_1+2	986.8	988.8	2	0.1	0.3	3.00E+02	0.723
L8-191	S3_3	988.8	990.8	2	0.1	0.3	3.00E+02	0.723
L8-191	S3_3	994.2	995.4	1.2	0.2	0.3	9.00E+01	0.723
L8-191	S3_3	995.8	996.8	1	1	0.3	8.00E+01	0.723
L8-191	S3_3	997.8	998.6	0.8	0.2	0.3	7.00E+01	0.723
L8-191	S3_4-7	999	1000.95	1.95	0.4	0.3	1.00E+02	0.723
L8-191	S3_4-7	1000.95	1002.9	1.95	0.4	0.3	1.00E+02	0.723
L8-191	S3_4-7	1002.9	1004.85	1.95	0.4	0.3	1.00E+02	0.723
L8-191	S3_4-7	1004.85	1006.8	1.95	0.4	0.3	1.00E+02	0.723
L8-191	S3_8	1009.6	1010.47	0.87	0.43	0.3	3.40E+02	0.723
L8-191	S3_9+10	1010.47	1011.33	0.87	0.43	0.3	3.40E+02	0.723
L8-191	S3_9+10	1011.33	1012.2	0.87	0.43	0.3	3.40E+02	0.723
L8-191	P1_2	1022	1034	12	0.3	0.3	3.40E+02	0.723
L8-191	P1_2	1034.4	1038.2	3.8	2.9	0.3	1.00E+03	0.723
L8-191	P1_5+6	1038.8	1039	0.2	0.2	0.3	1.00E+00	0.723
L8-191	P1_5+6	1039	1039.2	0.2	0.2	0.3	1.00E+00	0.723
L8-191	P1_5+6	1042	1042.1	0.1	0	0.3	1.00E+00	0.723
L8-191	P1_5+6	1042.1	1042.2	0.1	0	0.3	1.00E+00	0.723
L8-191	P1_7	1046.2	1046.5	0.3	0	0.3	1.00E+00	0.723
L8-191	P2_1-3	1050.4	1050.8	0.4	0.07	0.3	1.00E+00	0.723
L8-191	P2_1-3	1050.8	1051.2	0.4	0.07	0.3	1.00E+00	0.723
L8-191	P2_1-3	1051.2	1051.6	0.4	0.07	0.3	1.00E+00	0.723
L8-191	P2_1-3	1052	1052.6	0.6	0.17	0.3	7.00E+01	0.723
L8-191	P2_1-3	1052.6	1053.2	0.6	0.17	0.3	7.00E+01	0.723
L8-191	P2_1-3	1053.2	1053.8	0.6	0.17	0.3	7.00E+01	0.723
L8-191	P2_5+6	1060.4	1061.08	0.68	0.16	0.3	1.00E+02	0.723
L8-191	P2_5+6	1061.08	1061.76	0.68	0.16	0.3	1.00E+02	0.723
L8-191	P2_7-9	1061.76	1062.44	0.68	0.16	0.3	1.00E+02	0.723
L8-191	P2_7-9	1062.44	1063.12	0.68	0.16	0.3	1.00E+02	0.723
L8-191	P2_7-9	1063.12	1063.8	0.68	0.16	0.3	1.00E+02	0.723
L8-191	P2_7-9	1066.6	1066.93	0.33	0.17	0.3	5.50E+01	0.723
L8-191	P2_7-9	1066.93	1067.27	0.33	0.17	0.3	5.50E+01	0.723
L8-191	P2_7-9	1067.27	1067.6	0.33	0.17	0.3	5.50E+01	0.723
L8-191	P2_10	1072.4	1072.8	0.4	0	0.3	1.00E+00	0.723
L8-191	P2_10	1073.8	1074.4	0.6	0.5	0.3	7.00E+01	0.723
L8-191	G1_2+3	1077	1078.7	1.7	0.1	0.3	8.00E+01	0.723
L8-191	G1_2+3	1078.7	1080.4	1.7	0.1	0.3	8.00E+01	0.723
L8-191	G1_4+5	1084.6	1085.4	0.8	0.2	0.3	1.00E+00	0.723
L8-191	G1_4+5	1085.4	1086.2	0.8	0.2	0.3	1.00E+00	0.723
L8-191	G1_6+7	1088.4	1088.5	0.1	0	0.3	1.00E+00	0.723
L8-191	G1_6+7	1088.5	1088.6	0.1	0	0.3	1.00E+00	0.723
L8-191	G1_8	1090.9	1092.05	1.15	0.2	0.3	5.50E+01	0.723
L8-191	G1_9	1092.05	1093.2	1.15	0.2	0.3	5.50E+01	0.723
L8-191	G1_9	1094	1095.2	1.2	0.3	0.3	5.50E+01	0.723
L8-191	G1_10	1097.2	1097.8	0.6	0.6	0.3	7.00E+01	0.723
L8-191	G1_13	1103.5	1103.7	0.2	0.2	0.3	1.00E+00	0.723
L8-191	G1_13	1104.2	1106.4	2.2	0.6	0.3	7.00E+01	0.723
L8-191	G1_14+15	1106.8	1107	0.2	0	0.3	1.00E+00	0.723
L8-191	G1_14+15	1107	1107.2	0.2	0	0.3	1.00E+00	0.723
L8-191	G1_14+15	1108.4	1108.6	0.2	0	0.3	1.00E+00	0.723
L8-191	G1_14+15	1108.6	1108.8	0.2	0	0.3	1.00E+00	0.723
L8-191	G1_17	1112.6	1113.2	0.6	0.3	0.3	1.00E+00	0.723
L8-191	G1_18	1114.4	1116.7	2.3	0.3	0.3	6.00E+01	0.723
L8-191	G1_19	1116.7	1119	2.3	0.3	0.3	6.00E+01	0.723
L8-191	G1_20	1120.9	1122.2	1.3	0.7	0.3	1.00E+02	0.723
L8-191	G2_1+2	1125.8	1126.4	0.6	0.05	0.3	8.00E+01	0.723
L8-191	G2_1+2	1126.4	1127	0.6	0.05	0.3	8.00E+01	0.723
L8-191	G2_3	1128	1128.4	0.4	0	0.3	1.00E+00	0.723
L8-191	G2_5	1131.4	1132	0.6	0.2	0.3	1.00E+00	0.723
L8-191	G2_6	1133	1134.3	1.3	0.3	0.3	1.00E+00	0.723
L8-191	G2_7	1135.4	1135.8	0.4	0.3	0.3	1.00E+00	0.723
L8-191	G2_8	1137	1137.73	0.73	0.17	0.3	7.00E+01	0.723
L8-191	G2_9	1137.73	1138.47	0.73	0.17	0.3	7.00E+01	0.723
L8-191	G2_10	1138.47	1139.2	0.73	0.17	0.3	7.00E+01	0.723
L8-191	G2_11	1142.2	1142.6	0.4	0.4	0.3	1.00E+00	0.723
L8-191	G2_12	1144.4	1146	1.6	0.07	0.3	7.00E+01	0.723
L8-191	G2_13	1146	1147.6	1.6	0.07	0.3	7.00E+01	0.723
L8-191	G2_14	1147.6	1149.2	1.6	0.07	0.3	7.00E+01	0.723
L8-191	G2_15	1150.4	1152.2	1.8	0.2	0.3	1.00E+00	0.723
L8-191	G2_16	1154.6	1154.8	0.2	0	0.3	1.00E+00	0.723
L8-191	G2_17	1156.1	1157.1	1	0.2	0.3	1.00E+00	0.723
L8-191	G2_18	1158.2	1158.8	0.6	0.2	0.3	1.00E+00	0.723
L8-191	G2_18	1162.3	1162.6	0.3	0.3	0.3	1.00E+00	0.723
L8-191	G2_19	1166	1168	2	0.17	0.3	1.30E+02	0.723
L8-191	G2_20	1168	1170	2	0.17	0.3	1.30E+02	0.723
L8-191	G2_21	1170	1172	2	0.17	0.3	1.30E+02	0.723
L8-191	G2_22	1172	1174	2	0.17	0.3	1.30E+02	0.723
L8-191	G2_23	1175.6	1176.4	0.8	0.4	0.3	8.00E+01	0.723
L8-191	G2_23	1177.6	1177.87	0.27	0.13	0.3	7.00E+01	0.723
L8-191	G2_24+25	1177.87	1178.13	0.27	0.13	0.3	7.00E+01	0.723
L8-191	G2_24+25	1178.13	1178.4	0.27	0.13	0.3	7.00E+01	0.723
L8-191	G2_24+25	1179.2	1179.4	0.2	0	0.3	1.00E+00	0.723
L8-191	G2_24+25	1179.4	1179.6	0.2	0	0.3	1.00E+00	0.723
L8-191	G2_24+25	1180.2	1181.2	1	0.1	0.3	1.00E+00	0.723
L8-191	G2_24+25	1181.2	1182.2	1	0.1	0.3	1.00E+00	0.723
L8-191	G2_26	1182.2	1183.2	1	0.1	0.3	1.00E+00	0.723
L8-191	G2_28	1189.1	1189.3	0.2	0	0.3	1.00E+00	0.723
L8-191	G2_29	1192	1193.1	1.1	0.3	0.3	8.00E+01	0.723
L8-191	G2_29	1193.5	1194	0.5	0.5	0.3	6.00E+01	0.723
L8-1911	S1_1	898	903	5	5	0.3	1.00E+00	0.723
L8-1911	S1_2	904.4	904.7	0.3	0.3	0.3	1.00E+00	0.723
L8-1911	S1_2	908.7	910.75	2.05	2.05	0.3	1.00E+00	0.723
L8-1911	S1_3	910.75	912.8	2.05	2.05	0.3	1.00E+00	0.723
L8-1911	S1_4+5	913.5	915.85	2.35	2.35	0.3	1.00E+00	0.723
L8-1911	S1_4+5	915.85	918.2	2.35	2.35	0.3	1.00E+00	0.723
L8-1911	S2_2+3	938.4	940.6	2.2	1.05	0.3	1.60E+02	0.723
L8-1911	S2_2+3	940.6	942.8	2.2	1.05	0.3	1.60E+02	0.723
L8-1911	S2_2+3	944.4	945.6	1.2	0.73	0.3	1.10E+02	0.723
L8-1911	S2_2+3	945.6	946.8	1.2	0.73	0.3	1.10E+02	0.723
L8-1911	S2_4	946.8	948	1.2	0.73	0.3	1.10E+02	0.723
L8-1911	S2_4	948.4	948.8	0.4	0.4	0.3	1.00E+00	0.723
L8-1911	S2_5+6	949.2	949.4	0.2	0.1	0.3	1.00E+00	0.723
L8-1911	S2_5+6	949.4	949.6	0.2	0.1	0.3	1.00E+00	0.723
L8-1911	S2_5+6	950.4	951.7	1.3	0.6	0.3	2.60E+02	0.723
L8-1911	S2_5+6	951.7	953	1.3	0.6	0.3	2.60E+02	0.723
L8-1911	S2_7+8	958.7	959.05	0.35	0	0.3	1.00E+00	0.723
L8-1911	S2_7+8	959.05	959.4	0.35	0	0.3	1.00E+00	0.723
L8-1911	S2_9	961	962.4	1.4	1.4	0.3	2.20E+02	0.723
L8-1911	S2_10+11	965	966.1	1.1	0.2	0.3	1.40E+02	0.723
L8-1911	S2_10+11	966.1	967.2	1.1	0.2	0.3	1.40E+02	0.723
L8-1911	S2_12	970.8	972.2	1.4	1.4	0.3	1.10E+02	0.723
L8-1911	S2_13+14	972.9	973.55	0.65	0.2	0.3	1.00E+00	0.723
L8-1911	S2_13+14	973.55	974.2	0.65	0.2	0.3	1.00E+00	0.723
L8-1911	S2_15+16	979.7	980.35	0.65	0.65	0.3	1.70E+02	0.723
L8-1911	S2_15+16	980.35	981	0.65	0.65	0.3	1.70E+02	0.723
L8-1911	S2_15+16	983.4	989.6	6.2	1.6	0.3	2.60E+02	0.723
L8-1911	S3_3	993.2	994	0.8	0.8	0.3	1.20E+02	0.723
L8-1911	S3_3	995.3	996	0.7	0.4	0.3	1.00E+00	0.723
L8-1911	S3_4-7	996.6	996.75	0.15	0.05	0.3	1.00E+00	0.723
L8-1911	S3_4-7	996.75	996.9	0.15	0.05	0.3	1.00E+00	0.723
L8-1911	S3_4-7	996.9	997.05	0.15	0.05	0.3	1.00E+00	0.723
L8-1911	S3_4-7	997.05	997.2	0.15	0.05	0.3	1.00E+00	0.723
L8-1911	S3_4-7	998.1	999.48	1.38	0.3	0.3	1.60E+02	0.723
L8-1911	S3_4-7	999.48	1000.85	1.38	0.3	0.3	1.60E+02	0.723
L8-1911	S3_4-7	1000.85	1002.23	1.38	0.3	0.3	1.60E+02	0.723
L8-1911	S3_4-7	1002.23	1003.6	1.38	0.3	0.3	1.60E+02	0.723
L8-1911	S3_9+10	1010.4	1011	0.6	0.6	0.3	1.30E+02	0.723
L8-1911	S3_9+10	1011	1011.6	0.6	0.6	0.3	1.30E+02	0.723
L8-1911	P1_2	1024	1035.9	11.9	0.3	0.3	1.40E+02	0.723
L8-1911	P1_5+6	1037.6	1038.5	0.9	0.9	0.3	1.00E+02	0.723
L8-1911	P1_5+6	1038.5	1039.4	0.9	0.9	0.3	1.00E+02	0.723
L8-1911	P1_5+6	1041.6	1042.8	1.2	0.85	0.3	1.50E+02	0.723
L8-1911	P1_5+6	1042.8	1044	1.2	0.85	0.3	1.50E+02	0.723
L8-1911	P2_1-3	1047.8	1047.87	0.07	0.07	0.3	1.00E+00	0.723
L8-1911	P2_1-3	1047.87	1047.93	0.07	0.07	0.3	1.00E+00	0.723
L8-1911	P2_1-3	1047.93	1048	0.07	0.07	0.3	1.00E+00	0.723
L8-1911	P2_1-3	1051	1052.15	1.15	1	0.3	1.80E+02	0.723
L8-1911	P2_1-3	1052.15	1053.3	1.15	1	0.3	1.80E+02	0.723
L8-1911	P2_1-3	1053.3	1054.45	1.15	1	0.3	1.80E+02	0.723
L8-1911	P2_4	1054.45	1055.6	1.15	1	0.3	1.80E+02	0.723
L8-1911	P2_4	1056.9	1057.93	1.03	0.17	0.3	9.00E+01	0.723
L8-1911	P2_5+6	1057.93	1058.97	1.03	0.17	0.3	9.00E+01	0.723
L8-1911	P2_5+6	1058.97	1060	1.03	0.17	0.3	9.00E+01	0.723
L8-1911	P2_7-9	1061.8	1062.73	0.93	0.53	0.3	2.20E+02	0.723
L8-1911	P2_7-9	1062.73	1063.67	0.93	0.53	0.3	2.20E+02	0.723
L8-1911	P2_7-9	1063.67	1064.6	0.93	0.53	0.3	2.20E+02	0.723
L8-1911	P2_7-9	1067.6	1067.93	0.33	0.27	0.3	7.00E+01	0.723
L8-1911	P2_7-9	1067.93	1068.27	0.33	0.27	0.3	7.00E+01	0.723
L8-1911	P2_7-9	1068.27	1068.6	0.33	0.27	0.3	7.00E+01	0.723
L8-1911	P2_10	1070.8	1071.2	0.4	0.4	0.3	1.00E+00	0.723
L8-1911	P2_10	1071.8	1072.2	0.4	0.4	0.3	1.00E+00	0.723
