井号	深度	方位角	井斜角
方4-斜3	1365.35	24.555	1.225
方4-斜3	1365.4	24.445	1.226
方4-斜3	1365.45	24.318	1.227
方4-斜3	1365.5	24.191	1.229
方4-斜3	1365.55	24.064	1.23
方4-斜3	1365.6	23.936	1.231
方4-斜3	1365.65	23.818	1.232
方4-斜3	1365.7	23.7	1.233
方4-斜3	1365.75	23.591	1.234
方4-斜3	1365.8	23.482	1.236
方4-斜3	1365.85	23.4	1.237
方4-斜3	1365.9	23.3	1.238
方4-斜3	1365.95	23.2	1.239
方4-斜3	1366	23.1	1.24
方4-斜3	1366.05	23	1.241
方4-斜3	1366.1	22.909	1.242
方4-斜3	1366.15	22.818	1.243
方4-斜3	1366.2	22.736	1.244
方4-斜3	1366.25	22.655	1.246
方4-斜3	1366.3	22.591	1.247
方4-斜3	1366.35	22.427	1.249
方4-斜3	1366.4	22.345	1.25
方4-斜3	1366.45	22.264	1.251
方4-斜3	1366.5	22.182	1.252
方4-斜3	1366.55	22.1	1.253
方4-斜3	1366.6	22.018	1.254
方4-斜3	1366.65	21.936	1.255
方4-斜3	1366.7	21.864	1.256
方4-斜3	1366.75	21.773	1.256
方4-斜3	1366.8	21.682	1.257
方4-斜3	1366.85	21.6	1.258
方4-斜3	1366.9	21.518	1.259
方4-斜3	1366.95	21.436	1.26
方4-斜3	1367	21.355	1.261
方4-斜3	1367.05	21.282	1.262
方4-斜3	1367.1	21.209	1.263
方4-斜3	1367.15	21.155	1.264
方4-斜3	1367.2	21.082	1.265
方4-斜3	1367.25	21.009	1.265
方4-斜3	1367.3	20.945	1.266
方4-斜3	1367.35	20.882	1.267
方4-斜3	1367.4	20.818	1.268
方4-斜3	1367.45	20.755	1.269
方4-斜3	1367.5	20.691	1.27
方4-斜3	1367.55	20.627	1.27
方4-斜3	1367.6	20.573	1.271
方4-斜3	1367.65	20.518	1.272
方4-斜3	1367.7	20.464	1.273
方4-斜3	1367.75	20.409	1.273
方4-斜3	1367.8	20.355	1.274
方4-斜3	1367.85	20.3	1.275
方4-斜3	1367.9	20.245	1.276
方4-斜3	1367.95	20.2	1.276
方4-斜3	1368	20.145	1.277
方4-斜3	1368.05	20.109	1.278
方4-斜3	1368.1	20.055	1.279
方4-斜3	1368.15	20	1.279
方4-斜3	1368.2	19.936	1.28
方4-斜3	1368.25	19.873	1.281
方4-斜3	1368.3	19.818	1.281
方4-斜3	1368.35	19.764	1.282
方4-斜3	1368.4	19.718	1.283
方4-斜3	1368.45	19.645	1.283
方4-斜3	1368.5	19.573	1.284
方4-斜3	1368.55	19.5	1.285
方4-斜3	1368.6	19.427	1.285
方4-斜3	1368.65	19.355	1.286
方4-斜3	1368.7	19.282	1.287
方4-斜3	1368.75	19.209	1.287
方4-斜3	1368.8	19.136	1.288
方4-斜3	1368.85	19.073	1.288
方4-斜3	1368.9	19	1.289
方4-斜3	1368.95	18.927	1.289
方4-斜3	1369	18.864	1.29
方4-斜3	1369.05	18.8	1.291
方4-斜3	1369.1	18.736	1.291
方4-斜3	1369.15	18.673	1.292
方4-斜3	1369.2	18.609	1.292
方4-斜3	1369.25	18.545	1.293
方4-斜3	1369.3	18.491	1.293
方4-斜3	1369.35	18.427	1.294
方4-斜3	1369.4	18.364	1.294
方4-斜3	1369.45	18.309	1.295
方4-斜3	1369.5	18.255	1.295
方4-斜3	1369.55	18.209	1.296
方4-斜3	1369.6	18.164	1.296
方4-斜3	1369.65	18.118	1.297
方4-斜3	1369.7	18.073	1.297
方4-斜3	1369.75	18.045	1.297
方4-斜3	1369.8	18.009	1.298
方4-斜3	1369.85	17.973	1.298
方4-斜3	1369.9	17.936	1.299
方4-斜3	1369.95	17.9	1.299
方4-斜3	1370	17.855	1.299
方4-斜3	1370.05	17.809	1.3
方4-斜3	1370.1	17.764	1.3
方4-斜3	1370.15	17.718	1.3
方4-斜3	1370.2	17.682	1.301
方4-斜3	1370.25	17.627	1.301
方4-斜3	1370.3	17.573	1.302
方4-斜3	1370.35	17.518	1.302
方4-斜3	1370.4	17.464	1.302
方4-斜3	1370.45	17.409	1.302
方4-斜3	1370.5	17.355	1.303
方4-斜3	1370.55	17.3	1.303
方4-斜3	1370.6	17.245	1.303
方4-斜3	1370.65	17.2	1.304
方4-斜3	1370.7	17.155	1.304
方4-斜3	1370.75	17.109	1.304
方4-斜3	1370.8	17.073	1.304
方4-斜3	1370.85	17.036	1.305
方4-斜3	1370.9	17	1.305
方4-斜3	1370.95	16.964	1.305
方4-斜3	1371	16.927	1.305
方4-斜3	1371.05	16.891	1.305
方4-斜3	1371.1	16.864	1.306
方4-斜3	1371.15	16.836	1.306
方4-斜3	1371.2	16.809	1.306
方4-斜3	1371.25	16.782	1.306
方4-斜3	1371.3	16.755	1.306
方4-斜3	1371.35	16.727	1.307
方4-斜3	1371.4	16.7	1.307
方4-斜3	1371.45	16.682	1.307
方4-斜3	1371.5	16.664	1.307
方4-斜3	1371.55	16.655	1.307
方4-斜3	1371.6	16.636	1.307
方4-斜3	1371.65	16.618	1.307
方4-斜3	1371.7	16.591	1.308
方4-斜3	1371.75	16.564	1.308
方4-斜3	1371.8	16.536	1.308
方4-斜3	1371.85	16.509	1.308
方4-斜3	1371.9	16.482	1.308
方4-斜3	1371.95	16.455	1.308
方4-斜3	1372	16.427	1.308
方4-斜3	1372.05	16.391	1.308
方4-斜3	1372.1	16.355	1.308
方4-斜3	1372.15	16.318	1.308
方4-斜3	1372.2	16.282	1.308
方4-斜3	1372.25	16.255	1.309
方4-斜3	1372.3	16.227	1.309
方4-斜3	1372.35	16.191	1.309
方4-斜3	1372.4	16.155	1.309
方4-斜3	1372.45	16.127	1.309
方4-斜3	1372.5	16.1	1.309
方4-斜3	1372.55	16.073	1.309
方4-斜3	1372.6	16.055	1.309
方4-斜3	1372.65	16.036	1.309
方4-斜3	1372.7	16.018	1.309
方4-斜3	1372.75	16	1.309
方4-斜3	1372.8	15.982	1.309
方4-斜3	1372.85	15.964	1.309
方4-斜3	1372.9	15.955	1.309
方4-斜3	1372.95	15.945	1.309
方4-斜3	1373	15.936	1.309
方4-斜3	1373.05	15.927	1.309
方4-斜3	1373.1	15.918	1.309
方4-斜3	1373.15	15.9	1.309
方4-斜3	1373.2	15.882	1.309
方4-斜3	1373.25	15.873	1.309
方4-斜3	1373.3	15.864	1.309
方4-斜3	1373.35	15.855	1.309
方4-斜3	1373.4	15.836	1.309
方4-斜3	1373.45	15.818	1.309
方4-斜3	1373.5	15.8	1.309
方4-斜3	1373.55	15.782	1.309
方4-斜3	1373.6	15.755	1.309
方4-斜3	1373.65	15.727	1.309
方4-斜3	1373.7	15.7	1.308
方4-斜3	1373.75	15.673	1.308
方4-斜3	1373.8	15.645	1.308
方4-斜3	1373.85	15.609	1.308
方4-斜3	1373.9	15.573	1.308
方4-斜3	1373.95	15.536	1.308
方4-斜3	1374	15.5	1.308
方4-斜3	1374.05	15.455	1.308
方4-斜3	1374.1	15.409	1.308
方4-斜3	1374.15	15.364	1.308
方4-斜3	1374.2	15.318	1.308
方4-斜3	1374.25	15.282	1.308
方4-斜3	1374.3	15.245	1.307
方4-斜3	1374.35	15.209	1.307
方4-斜3	1374.4	15.173	1.307
方4-斜3	1374.45	15.136	1.307
方4-斜3	1374.5	15.1	1.307
方4-斜3	1374.55	15.064	1.307
方4-斜3	1374.6	15.027	1.307
方4-斜3	1374.65	14.991	1.307
方4-斜3	1374.7	14.964	1.306
方4-斜3	1374.75	14.936	1.306
方4-斜3	1374.8	14.909	1.306
方4-斜3	1374.85	14.873	1.306
方4-斜3	1374.9	14.836	1.306
方4-斜3	1374.95	14.8	1.306
方4-斜3	1375	14.764	1.305
方4-斜3	1375.05	14.727	1.305
方4-斜3	1375.1	14.691	1.305
方4-斜3	1375.15	14.664	1.305
方4-斜3	1375.2	14.627	1.305
方4-斜3	1375.25	14.591	1.304
方4-斜3	1375.3	14.545	1.304
方4-斜3	1375.35	14.5	1.304
方4-斜3	1375.4	14.455	1.304
方4-斜3	1375.45	14.409	1.304
方4-斜3	1375.5	14.364	1.303
方4-斜3	1375.55	14.318	1.303
方4-斜3	1375.6	14.282	1.303
方4-斜3	1375.65	14.236	1.303
方4-斜3	1375.7	14.191	1.302
方4-斜3	1375.75	14.145	1.302
方4-斜3	1375.8	14.1	1.302
方4-斜3	1375.85	14.055	1.302
方4-斜3	1375.9	14.009	1.301
方4-斜3	1375.95	13.973	1.301
方4-斜3	1376	13.927	1.301
方4-斜3	1376.05	13.891	1.301
方4-斜3	1376.1	13.845	1.3
方4-斜3	1376.15	13.8	1.3
方4-斜3	1376.2	13.764	1.3
方4-斜3	1376.25	13.727	1.299
方4-斜3	1376.3	13.691	1.299
方4-斜3	1376.35	13.655	1.299
方4-斜3	1376.4	13.627	1.298
方4-斜3	1376.45	13.6	1.298
方4-斜3	1376.5	13.573	1.298
方4-斜3	1376.55	13.545	1.297
方4-斜3	1376.6	13.518	1.297
方4-斜3	1376.65	13.491	1.297
方4-斜3	1376.7	13.464	1.296
方4-斜3	1376.75	13.418	1.296
方4-斜3	1376.8	13.373	1.295
方4-斜3	1376.85	13.336	1.295
方4-斜3	1376.9	13.291	1.295
方4-斜3	1376.95	13.245	1.294
方4-斜3	1377	13.191	1.294
方4-斜3	1377.05	13.136	1.293
方4-斜3	1377.1	13.082	1.293
方4-斜3	1377.15	13.027	1.293
方4-斜3	1377.2	12.973	1.292
方4-斜3	1377.25	12.918	1.292
方4-斜3	1377.3	12.882	1.291
方4-斜3	1377.35	12.827	1.291
方4-斜3	1377.4	12.773	1.29
方4-斜3	1377.45	12.709	1.29
方4-斜3	1377.5	12.645	1.289
方4-斜3	1377.55	12.573	1.289
方4-斜3	1377.6	12.5	1.288
方4-斜3	1377.65	12.427	1.288
方4-斜3	1377.7	12.355	1.287
方4-斜3	1377.75	12.291	1.287
方4-斜3	1377.8	12.218	1.286
方4-斜3	1377.85	12.145	1.286
方4-斜3	1377.9	12.073	1.285
方4-斜3	1377.95	12	1.285
方4-斜3	1378	11.936	1.284
方4-斜3	1378.05	11.873	1.284
方4-斜3	1378.1	11.809	1.283
方4-斜3	1378.15	11.745	1.283
方4-斜3	1378.2	11.691	1.282
方4-斜3	1378.25	11.627	1.282
方4-斜3	1378.3	11.564	1.281
方4-斜3	1378.35	11.5	1.28
方4-斜3	1378.4	11.436	1.28
方4-斜3	1378.45	11.382	1.279
方4-斜3	1378.5	11.327	1.279
方4-斜3	1378.55	11.264	1.278
方4-斜3	1378.6	11.2	1.278
方4-斜3	1378.65	11.145	1.277
方4-斜3	1378.7	11.091	1.276
方4-斜3	1378.75	11.036	1.276
方4-斜3	1378.8	10.973	1.275
方4-斜3	1378.85	10.909	1.275
方4-斜3	1378.9	10.845	1.274
方4-斜3	1378.95	10.782	1.274
方4-斜3	1379	10.709	1.273
方4-斜3	1379.05	10.636	1.272
方4-斜3	1379.1	10.582	1.272
方4-斜3	1379.15	10.509	1.271
方4-斜3	1379.2	10.445	1.271
方4-斜3	1379.25	10.364	1.27
方4-斜3	1379.3	10.282	1.27
方4-斜3	1379.35	10.2	1.269
方4-斜3	1379.4	10.118	1.268
方4-斜3	1379.45	10.027	1.268
方4-斜3	1379.5	9.936	1.267
方4-斜3	1379.55	9.864	1.267
方4-斜3	1379.6	9.782	1.266
方4-斜3	1379.65	9.7	1.266
方4-斜3	1379.7	9.618	1.265
方4-斜3	1379.75	9.536	1.265
方4-斜3	1379.8	9.473	1.264
方4-斜3	1379.85	9.391	1.264
方4-斜3	1379.9	9.309	1.263
方4-斜3	1379.95	9.227	1.263
方4-斜3	1380	9.164	1.262
方4-斜3	1380.05	9.091	1.262
方4-斜3	1380.1	9.018	1.261
方4-斜3	1380.15	8.936	1.261
方4-斜3	1380.2	8.855	1.26
方4-斜3	1380.25	8.791	1.26
方4-斜3	1380.3	8.727	1.259
方4-斜3	1380.35	8.645	1.259
方4-斜3	1380.4	8.582	1.259
方4-斜3	1380.45	8.536	1.258
方4-斜3	1380.5	8.482	1.258
方4-斜3	1380.55	8.427	1.257
方4-斜3	1380.6	8.373	1.257
方4-斜3	1380.65	8.318	1.257
方4-斜3	1380.7	8.273	1.256
方4-斜3	1380.75	8.227	1.256
方4-斜3	1380.8	8.173	1.255
方4-斜3	1380.85	8.118	1.255
方4-斜3	1380.9	8.082	1.255
方4-斜3	1380.95	8.036	1.254
方4-斜3	1381	7.991	1.254
方4-斜3	1381.05	7.945	1.254
方4-斜3	1381.1	7.9	1.253
方4-斜3	1381.15	7.855	1.253
方4-斜3	1381.2	7.809	1.253
方4-斜3	1381.25	7.773	1.252
方4-斜3	1381.3	7.736	1.252
方4-斜3	1381.35	7.709	1.252
方4-斜3	1381.4	7.682	1.252
方4-斜3	1381.45	7.655	1.251
方4-斜3	1381.5	7.636	1.251
方4-斜3	1381.55	7.618	1.251
方4-斜3	1381.6	7.609	1.25
方4-斜3	1381.65	7.6	1.25
方4-斜3	1381.7	7.591	1.25
方4-斜3	1381.75	7.582	1.25
方4-斜3	1381.8	7.573	1.249
方4-斜3	1381.85	7.564	1.249
方4-斜3	1381.9	7.555	1.249
方4-斜3	1381.95	7.545	1.249
方4-斜3	1382	7.536	1.249
方4-斜3	1382.05	7.518	1.248
方4-斜3	1382.1	7.5	1.248
方4-斜3	1382.15	7.482	1.248
方4-斜3	1382.2	7.464	1.248
方4-斜3	1382.25	7.455	1.248
方4-斜3	1382.3	7.436	1.247
方4-斜3	1382.35	7.418	1.247
方4-斜3	1382.4	7.391	1.247
方4-斜3	1382.45	7.364	1.247
方4-斜3	1382.5	7.327	1.247
方4-斜3	1382.55	7.291	1.246
方4-斜3	1382.6	7.255	1.246
方4-斜3	1382.65	7.218	1.246
方4-斜3	1382.7	7.182	1.246
方4-斜3	1382.75	7.136	1.246
方4-斜3	1382.8	7.091	1.246
方4-斜3	1382.85	7.036	1.245
方4-斜3	1382.9	6.982	1.245
方4-斜3	1382.95	6.927	1.245
方4-斜3	1383	6.873	1.245
方4-斜3	1383.05	6.764	1.245
方4-斜3	1383.1	6.718	1.245
方4-斜3	1383.15	6.664	1.244
方4-斜3	1383.2	6.609	1.244
方4-斜3	1383.25	6.555	1.244
方4-斜3	1383.3	6.5	1.244
方4-斜3	1383.35	6.455	1.244
方4-斜3	1383.4	6.409	1.244
方4-斜3	1383.45	6.364	1.244
方4-斜3	1383.5	6.318	1.244
方4-斜3	1383.55	6.282	1.244
方4-斜3	1383.6	6.236	1.243
方4-斜3	1383.65	6.191	1.243
方4-斜3	1383.7	6.145	1.243
方4-斜3	1383.75	6.1	1.243
方4-斜3	1383.8	6.064	1.243
方4-斜3	1383.85	6.027	1.243
方4-斜3	1383.9	6	1.243
方4-斜3	1383.95	5.973	1.243
方4-斜3	1384	5.955	1.243
方4-斜3	1384.05	5.927	1.243
方4-斜3	1384.1	5.9	1.243
方4-斜3	1384.15	5.873	1.243
方4-斜3	1384.2	5.845	1.243
方4-斜3	1384.25	5.827	1.243
方4-斜3	1384.3	5.809	1.242
方4-斜3	1384.35	5.782	1.242
方4-斜3	1384.4	5.755	1.242
方4-斜3	1384.45	5.727	1.242
方4-斜3	1384.5	5.691	1.242
方4-斜3	1384.55	5.655	1.242
方4-斜3	1384.6	5.618	1.242
方4-斜3	1384.65	5.582	1.242
方4-斜3	1384.7	5.545	1.242
方4-斜3	1384.75	5.509	1.242
方4-斜3	1384.8	5.473	1.242
方4-斜3	1384.85	5.427	1.242
方4-斜3	1384.9	5.391	1.242
方4-斜3	1384.95	5.355	1.242
方4-斜3	1385	5.318	1.242
方4-斜3	1385.05	5.282	1.242
方4-斜3	1385.1	5.245	1.242
方4-斜3	1385.15	5.209	1.242
方4-斜3	1385.2	5.173	1.242
方4-斜3	1385.25	5.145	1.242
方4-斜3	1385.3	5.109	1.242
方4-斜3	1385.35	5.073	1.242
方4-斜3	1385.4	5.045	1.242
方4-斜3	1385.45	5.018	1.242
方4-斜3	1385.5	4.991	1.242
方4-斜3	1385.55	4.964	1.242
方4-斜3	1385.6	4.936	1.242
方4-斜3	1385.65	4.909	1.242
方4-斜3	1385.7	4.891	1.242
方4-斜3	1385.75	4.864	1.242
方4-斜3	1385.8	4.836	1.242
方4-斜3	1385.85	4.809	1.242
方4-斜3	1385.9	4.782	1.242
方4-斜3	1385.95	4.755	1.242
方4-斜3	1386	4.727	1.241
方4-斜3	1386.05	4.691	1.241
方4-斜3	1386.1	4.655	1.241
方4-斜3	1386.15	4.618	1.241
方4-斜3	1386.2	4.582	1.241
方4-斜3	1386.25	4.545	1.241
方4-斜3	1386.3	4.509	1.241
方4-斜3	1386.35	4.473	1.241
方4-斜3	1386.4	4.427	1.241
方4-斜3	1386.45	4.382	1.241
方4-斜3	1386.5	4.336	1.24
方4-斜3	1386.55	4.291	1.24
方4-斜3	1386.6	4.245	1.24
方4-斜3	1386.65	4.2	1.24
方4-斜3	1386.7	4.164	1.24
方4-斜3	1386.75	4.127	1.24
方4-斜3	1386.8	4.091	1.239
方4-斜3	1386.85	4.055	1.239
方4-斜3	1386.9	4.018	1.239
方4-斜3	1386.95	3.991	1.239
方4-斜3	1387	3.964	1.239
方4-斜3	1387.05	3.936	1.238
方4-斜3	1387.1	3.909	1.238
方4-斜3	1387.15	3.891	1.238
方4-斜3	1387.2	3.864	1.238
方4-斜3	1387.25	3.836	1.237
方4-斜3	1387.3	3.809	1.237
方4-斜3	1387.35	3.782	1.237
方4-斜3	1387.4	3.764	1.236
方4-斜3	1387.45	3.745	1.236
方4-斜3	1387.5	3.736	1.236
方4-斜3	1387.55	3.718	1.235
方4-斜3	1387.6	3.7	1.235
方4-斜3	1387.65	3.682	1.234
方4-斜3	1387.7	3.664	1.234
方4-斜3	1387.75	3.645	1.234
方4-斜3	1387.8	3.627	1.233
方4-斜3	1387.85	3.6	1.233
方4-斜3	1387.9	3.573	1.232
方4-斜3	1387.95	3.545	1.232
方4-斜3	1388	3.518	1.231
方4-斜3	1388.05	3.491	1.231
方4-斜3	1388.1	3.464	1.231
方4-斜3	1388.15	3.436	1.23
方4-斜3	1388.2	3.391	1.23
方4-斜3	1388.25	3.345	1.229
方4-斜3	1388.3	3.3	1.229
方4-斜3	1388.35	3.255	1.228
方4-斜3	1388.4	3.218	1.227
方4-斜3	1388.45	3.182	1.227
方4-斜3	1388.5	3.145	1.226
方4-斜3	1388.55	3.1	1.226
方4-斜3	1388.6	3.055	1.225
方4-斜3	1388.65	3.009	1.225
方4-斜3	1388.7	2.964	1.224
方4-斜3	1388.75	2.927	1.224
方4-斜3	1388.8	2.891	1.223
方4-斜3	1388.85	2.864	1.222
方4-斜3	1388.9	2.836	1.222
方4-斜3	1388.95	2.809	1.221
方4-斜3	1389	2.773	1.22
方4-斜3	1389.05	2.736	1.22
方4-斜3	1389.1	2.7	1.219
方4-斜3	1389.15	2.664	1.219
方4-斜3	1389.2	2.636	1.218
方4-斜3	1389.25	2.609	1.217
方4-斜3	1389.3	2.591	1.217
方4-斜3	1389.35	2.564	1.216
方4-斜3	1389.4	2.536	1.215
方4-斜3	1389.45	2.5	1.215
方4-斜3	1389.5	2.464	1.214
方4-斜3	1389.55	2.427	1.213
方4-斜3	1389.6	2.391	1.213
方4-斜3	1389.65	2.355	1.212
方4-斜3	1389.7	2.318	1.211
方4-斜3	1389.75	2.282	1.211
方4-斜3	1389.8	2.236	1.21
方4-斜3	1389.85	2.191	1.209
方4-斜3	1389.9	2.145	1.209
方4-斜3	1389.95	2.1	1.208
方4-斜3	1390	2.045	1.207
方4-斜3	1390.05	1.991	1.206
方4-斜3	1390.1	1.936	1.206
方4-斜3	1390.15	1.882	1.205
方4-斜3	1390.2	1.836	1.204
方4-斜3	1390.25	1.782	1.204
方4-斜3	1390.3	1.727	1.203
方4-斜3	1390.35	1.673	1.202
方4-斜3	1390.4	1.618	1.201
方4-斜3	1390.45	1.564	1.201
方4-斜3	1390.5	1.509	1.2
方4-斜3	1390.55	1.455	1.199
方4-斜3	1390.6	1.4	1.198
方4-斜3	1390.65	1.355	1.197
方4-斜3	1390.7	1.3	1.197
方4-斜3	1390.75	1.245	1.196
方4-斜3	1390.8	1.191	1.195
方4-斜3	1390.85	1.136	1.194
方4-斜3	1390.9	1.082	1.193
方4-斜3	1390.95	1.027	1.193
方4-斜3	1391	0.973	1.192
方4-斜3	1391.05	0.918	1.191
方4-斜3	1391.1	0.873	1.19
方4-斜3	1391.15	0.827	1.189
方4-斜3	1391.2	0.782	1.188
方4-斜3	1391.25	0.736	1.188
方4-斜3	1391.3	0.691	1.187
方4-斜3	1391.35	0.6	1.185
方4-斜3	1391.4	0.545	1.184
方4-斜3	1391.45	0.491	1.183
方4-斜3	1391.5	0.436	1.182
方4-斜3	1391.55	0.382	1.181
方4-斜3	1391.6	0.336	1.18
方4-斜3	1391.65	0.282	1.179
方4-斜3	1391.7	0.227	1.178
方4-斜3	1391.75	32.891	1.177
方4-斜3	1391.8	65.555	1.176
方4-斜3	1391.85	98.218	1.175
方4-斜3	1391.9	130.882	1.174
方4-斜3	1391.95	163.564	1.173
方4-斜3	1392	196.236	1.172
方4-斜3	1392.05	228.918	1.171
方4-斜3	1392.1	261.591	1.17
方4-斜3	1392.15	294.264	1.169
方4-斜3	1392.2	326.936	1.168
方4-斜3	1392.25	359.609	1.167
方4-斜3	1392.3	359.564	1.166
方4-斜3	1392.35	359.518	1.165
方4-斜3	1392.4	359.482	1.164
方4-斜3	1392.45	359.436	1.163
方4-斜3	1392.5	359.391	1.162
方4-斜3	1392.55	359.345	1.161
方4-斜3	1392.6	359.3	1.159
方4-斜3	1392.65	359.264	1.158
方4-斜3	1392.7	359.227	1.157
方4-斜3	1392.75	359.191	1.156
方4-斜3	1392.8	359.155	1.155
方4-斜3	1392.85	359.127	1.154
方4-斜3	1392.9	359.091	1.153
方4-斜3	1392.95	359.055	1.151
方4-斜3	1393	359.027	1.15
方4-斜3	1393.05	359	1.149
方4-斜3	1393.1	358.973	1.148
方4-斜3	1393.15	358.945	1.147
方4-斜3	1393.2	358.918	1.145
方4-斜3	1393.25	358.882	1.144
方4-斜3	1393.3	358.855	1.143
方4-斜3	1393.35	358.827	1.142
方4-斜3	1393.4	358.8	1.14
方4-斜3	1393.45	358.773	1.139
方4-斜3	1393.5	358.745	1.138
方4-斜3	1393.55	358.709	1.137
方4-斜3	1393.6	358.673	1.135
方4-斜3	1393.65	358.645	1.134
方4-斜3	1393.7	358.609	1.133
方4-斜3	1393.75	358.573	1.132
方4-斜3	1393.8	358.545	1.13
方4-斜3	1393.85	358.518	1.129
方4-斜3	1393.9	358.482	1.128
方4-斜3	1393.95	358.445	1.127
方4-斜3	1394	358.418	1.125
方4-斜3	1394.05	358.391	1.124
方4-斜3	1394.1	358.373	1.123
方4-斜3	1394.15	358.355	1.121
方4-斜3	1394.2	358.336	1.12
方4-斜3	1394.25	358.327	1.119
方4-斜3	1394.3	358.318	1.118
方4-斜3	1394.35	358.309	1.116
方4-斜3	1394.4	358.3	1.115
方4-斜3	1394.45	358.291	1.114
方4-斜3	1394.5	358.282	1.113
方4-斜3	1394.55	358.273	1.111
方4-斜3	1394.6	358.264	1.11
方4-斜3	1394.65	358.255	1.109
方4-斜3	1394.7	358.236	1.108
方4-斜3	1394.75	358.218	1.106
方4-斜3	1394.8	358.2	1.105
方4-斜3	1394.85	358.182	1.104
方4-斜3	1394.9	358.155	1.103
方4-斜3	1394.95	358.127	1.101
方4-斜3	1395	358.109	1.1
方4-斜3	1395.05	358.091	1.099
方4-斜3	1395.1	358.073	1.098
方4-斜3	1395.15	358.045	1.096
方4-斜3	1395.2	358.018	1.095
方4-斜3	1395.25	357.991	1.094
方4-斜3	1395.3	357.964	1.093
方4-斜3	1395.35	357.918	1.092
方4-斜3	1395.4	357.873	1.09
方4-斜3	1395.45	357.836	1.089
方4-斜3	1395.5	357.8	1.088
方4-斜3	1395.55	357.764	1.087
方4-斜3	1395.6	357.718	1.086
方4-斜3	1395.65	357.673	1.085
方4-斜3	1395.7	357.627	1.083
方4-斜3	1395.75	357.582	1.082
方4-斜3	1395.8	357.545	1.081
方4-斜3	1395.85	357.509	1.08
方4-斜3	1395.9	357.491	1.079
方4-斜3	1395.95	357.464	1.078
方4-斜3	1396	357.436	1.077
方4-斜3	1396.05	357.409	1.075
方4-斜3	1396.1	357.382	1.074
方4-斜3	1396.15	357.355	1.073
方4-斜3	1396.2	357.327	1.072
方4-斜3	1396.25	357.309	1.071
方4-斜3	1396.3	357.291	1.07
方4-斜3	1396.35	357.273	1.069
方4-斜3	1396.4	357.255	1.068
方4-斜3	1396.45	357.236	1.067
方4-斜3	1396.5	357.218	1.066
方4-斜3	1396.55	357.2	1.065
方4-斜3	1396.6	357.182	1.064
方4-斜3	1396.65	357.164	1.063
方4-斜3	1396.7	357.155	1.062
方4-斜3	1396.75	357.145	1.061
方4-斜3	1396.8	357.136	1.06
方4-斜3	1396.85	357.127	1.059
方4-斜3	1396.9	357.118	1.058
方4-斜3	1396.95	357.109	1.057
方4-斜3	1397	357.1	1.056
方4-斜3	1397.05	357.1	1.055
方4-斜3	1397.1	357.1	1.054
方4-斜3	1397.15	357.091	1.053
方4-斜3	1397.2	357.082	1.052
方4-斜3	1397.25	357.073	1.051
方4-斜3	1397.3	357.064	1.05
方4-斜3	1397.35	357.055	1.049
方4-斜3	1397.4	357.045	1.048
方4-斜3	1397.45	357.036	1.047
方4-斜3	1397.5	357.027	1.046
方4-斜3	1397.55	357.018	1.046
方4-斜3	1397.6	357.009	1.045
方4-斜3	1397.65	357	1.044
方4-斜3	1397.7	356.991	1.043
方4-斜3	1397.75	356.982	1.042
方4-斜3	1397.8	356.973	1.041
方4-斜3	1397.85	356.964	1.041
方4-斜3	1397.9	356.955	1.04
方4-斜3	1397.95	356.945	1.039
方4-斜3	1398	356.936	1.038
方4-斜3	1398.05	356.927	1.038
方4-斜3	1398.1	356.918	1.037
方4-斜3	1398.15	356.909	1.036
方4-斜3	1398.2	356.9	1.035
方4-斜3	1398.25	356.9	1.035
方4-斜3	1398.3	356.9	1.034
方4-斜3	1398.35	356.9	1.033
方4-斜3	1398.4	356.9	1.033
方4-斜3	1398.45	356.9	1.032
方4-斜3	1398.5	356.9	1.031
方4-斜3	1398.55	356.9	1.031
方4-斜3	1398.6	356.9	1.03
方4-斜3	1398.65	356.909	1.03
方4-斜3	1398.7	356.918	1.029
方4-斜3	1398.75	356.927	1.028
方4-斜3	1398.8	356.936	1.028
方4-斜3	1398.85	356.945	1.027
方4-斜3	1398.9	356.955	1.027
方4-斜3	1398.95	356.973	1.026
方4-斜3	1399	356.991	1.026
方4-斜3	1399.05	357.018	1.025
方4-斜3	1399.1	357.045	1.025
方4-斜3	1399.15	357.073	1.024
方4-斜3	1399.2	357.091	1.024
方4-斜3	1399.25	357.109	1.023
方4-斜3	1399.3	357.127	1.023
方4-斜3	1399.35	357.145	1.022
方4-斜3	1399.4	357.164	1.022
方4-斜3	1399.45	357.182	1.022
方4-斜3	1399.5	357.191	1.021
方4-斜3	1399.55	357.2	1.021
方4-斜3	1399.6	357.2	1.021
方4-斜3	1399.65	357.2	1.02
方4-斜3	1399.7	357.2	1.02
方4-斜3	1399.75	357.2	1.02
方4-斜3	1399.8	357.2	1.019
方4-斜3	1399.85	357.2	1.019
方4-斜3	1399.9	357.2	1.019
方4-斜3	1399.95	357.191	1.018
方4-斜3	1400	357.182	1.018
方4-斜3	1400.05	357.173	1.018
方4-斜3	1400.1	357.164	1.017
方4-斜3	1400.15	357.155	1.017
方4-斜3	1400.2	357.145	1.017
方4-斜3	1400.25	357.136	1.017
方4-斜3	1400.3	357.118	1.016
方4-斜3	1400.35	357.1	1.016
方4-斜3	1400.4	357.082	1.016
方4-斜3	1400.45	357.064	1.016
